ID,BIRTHDAY,SEXE,DIPLOMDATE,DIPLOMTYPE,DIPPERC,SECTION,OPTION,SCHOOL,SCHOOLPROVINCE,SCHOOLSTATUS
3849,1988-04-20,F,,inconnu,55.0,SCIENTIFIQUE,BIO CHIMIE,LYCEE AMANI,NORD-KIVU,inconnu
3850,1989-05-27,H,,inconnu,60.0,TECHN,CA,I BAKANJA,NORD-KIVU,inconnu
3854,1990-09-26,F,,inconnu,56.0,SC,BC,LYCEE AMANI,NORD-KIVU,inconnu
3858,1988-03-13,F,,inconnu,53.0,PEDAGOGIEQUE,PEDA GENERALE,I VISOKE,NORD-KIVU,inconnu
3859,1990-06-26,H,,inconnu,65.0,SCIENTIFIQUE,MATH PHYSIQUE,INST MAJENGO,NORD-KIVU,inconnu
3862,1988-04-22,H,,inconnu,51.0,TECHNIQUE,COMMERCIALE ET ADM,INST LUKUNGA,NORD-KIVU,inconnu
3864,1988-02-28,F,,inconnu,51.0,PEDAGOGIEQUE,PEDA GEN,I MORIA,NORD-KIVU,inconnu
3868,1989-06-26,F,,inconnu,50.0,PEDAGOGIEQUE,PEDA GEN,INST DE GOMA,NORD-KIVU,inconnu
3874,1988-12-13,H,,inconnu,50.0,PED,PG,AUTODIDACTE,NORD-KIVU,inconnu
3876,1989-02-10,H,,inconnu,63.0,LITTERAIRE,LATIN PHILO,I METANOIA,NORD-KIVU,inconnu
3878,1989-03-09,F,,inconnu,52.0,SCIENTIFIQUE,BIO CHIMIE,LYCEE AMANI,NORD-KIVU,inconnu
3881,1989-07-25,H,,inconnu,57.0,PEDAGOGIEQUE,PG,I KARAMBI,SUD-KIVU,inconnu
3883,1990-04-09,F,2008-08-29,DIPLÔME D'ETAT,65.0,TECHNIQUE,COMM ET ADM,INSTITUT METANOIA,NORD-KIVU,inconnu
3891,1987-04-28,H,,inconnu,53.0,TECHNIQUE,COMMERC ET ADM,INST METANOIA,NORD-KIVU,inconnu
3892,1987-01-06,H,,inconnu,50.0,TECHNIQUE,COMMERCIALE ET ADMIN,I METANOIA,NORD-KIVU,inconnu
3894,1987-07-04,H,,inconnu,51.0,TECHN,CA,I BUNGULU,NORD-KIVU,inconnu
3895,1985-07-16,H,,inconnu,52.0,TECHN,CA,I ZANNER,NORD-KIVU,inconnu
3902,1986-05-15,H,2007-12-30,DIPLÔME D'ETAT,54.0,PEDAGOGIEQUE,PEDA GENERALE,INST ISHUNGU,SUD-KIVU,inconnu
3907,1988-09-09,H,,inconnu,50.0,TECHN,CA,INST MARANATHA,NORD-KIVU,inconnu
3908,1988-07-27,H,,inconnu,54.0,SC,MP,FARAJA,NORD-KIVU,inconnu
3908,1988-07-27,H,,inconnu,54.0,SC,MP,FARAJA,NORD-KIVU,inconnu
3908,1988-07-27,H,,inconnu,54.0,SC,MP,FARAJA,NORD-KIVU,inconnu
3909,1988-12-03,H,,inconnu,61.0,PEDAGOGIEQUE,PG,I ISIDORE BAKANJE,NORD-KIVU,inconnu
3914,1986-02-26,H,2007-12-30,DIPLÔME D'ETAT,59.0,PEDAGOGIEQUE,PG,I MSAWATO,NORD-KIVU,inconnu
3914,1986-02-26,H,2007-12-30,DIPLÔME D'ETAT,59.0,PEDAGOGIEQUE,PG,I MSAWATO,NORD-KIVU,inconnu
3914,1986-02-26,H,2007-12-30,DIPLÔME D'ETAT,59.0,PEDAGOGIEQUE,PG,I MSAWATO,NORD-KIVU,inconnu
3915,1987-09-21,H,,inconnu,50.0,SCIENTIFIQUE,BC,I METANOIA,NORD-KIVU,inconnu
3917,1989-06-11,H,,inconnu,50.0,TECHN,CA,CS MAMA YETU,NORD-KIVU,inconnu
3918,1990-11-14,F,,inconnu,51.0,SCIENTIFIQUE,B,LYCEE AMANI,NORD-KIVU,inconnu
3919,1988-12-02,F,,inconnu,50.0,TECHNI,SOCIALE,INST BAKANJA,NORD-KIVU,inconnu
3920,1989-07-15,H,,inconnu,51.0,LITTERAIRE,LATIN PHILO,INSTITUT MWANGA,NORD-KIVU,inconnu
3923,1989-02-12,H,,inconnu,58.0,PEDAGOGIEQUE,PEDA GENERALE,INST TUMAINI,NORD-KIVU,inconnu
3930,1990-09-06,H,,inconnu,68.0,TECH,CA,I MWANGA,NORD-KIVU,inconnu
3935,1976-02-21,F,,inconnu,52.0,TECHN,COUPE COUTURE,LYCEE WIMA,SUD-KIVU,inconnu
3936,1971-07-14,F,1991-07-02,DIPLÔME D'ETAT,51.0,PEDAGOGIEQUE,PG,INST BUTURANDE,NORD-KIVU,inconnu
3944,1990-08-18,H,,inconnu,53.0,LITT,LP,I METANOIA,NORD-KIVU,inconnu
3954,1986-07-19,H,,inconnu,53.0,PEDAGOGIEQUE,PEDA GENERALE,INST IMANI/PANZI,SUD-KIVU,inconnu
3963,1988-08-08,F,,inconnu,57.0,NUTRITION,inconnu,LYCEE CHEMCHEM,NORD-KIVU,inconnu
3978,1980-08-02,H,,inconnu,52.0,PED,PG,I SHIRIKISHO,SUD-KIVU,inconnu
3992,1990-04-18,H,2008-08-29,DIPLÔME D'ETAT,67.0,SCIENTIFIQUE,MATH PHYSIQUE,INST DE KATWA,NORD-KIVU,inconnu
3992,1990-04-18,H,2008-08-29,DIPLÔME D'ETAT,67.0,SCIENTIFIQUE,MATH PHYSIQUE,INST DE KATWA,NORD-KIVU,inconnu
4012,1974-10-14,H,1998-05-25,DIPLÔME D'ETAT,52.0,PEDAGOGIEQUE,PEDA GENERALE,INSTITUT KALIMBA,NORD-KIVU,inconnu
4014,1989-05-14,H,,inconnu,62.0,SCIENTIFIQUE,MATH PHYSIQUE,COLLEGE ALFAJIRI,SUD-KIVU,inconnu
4014,1989-05-14,H,,inconnu,62.0,SCIENTIFIQUE,MATH PHYSIQUE,COLLEGE ALFAJIRI,SUD-KIVU,inconnu
4023,1987-05-30,H,,inconnu,54.0,SC,BC,I LWANGA,SUD-KIVU,inconnu
4023,1987-05-30,H,,inconnu,54.0,SC,BC,I LWANGA,SUD-KIVU,inconnu
4023,1987-05-30,H,,inconnu,54.0,SC,BC,I LWANGA,SUD-KIVU,inconnu
4024,1990-12-27,H,,inconnu,53.0,TEC,SOCIALE,MIKENO ISLAMIQUE,NORD-KIVU,inconnu
4026,1986-06-16,H,,inconnu,51.0,PEDAGOGIEQUE,PEDA GENERALE,INST BAKANJA,NORD-KIVU,inconnu
4032,1988-01-10,H,,inconnu,52.0,PEDAGOGIEQUE,PEDA GENERALE,INSTITUT MSAWATO,NORD-KIVU,inconnu
4032,1988-01-10,H,,inconnu,52.0,PEDAGOGIEQUE,PEDA GENERALE,INSTITUT MSAWATO,NORD-KIVU,inconnu
4038,1988-11-17,H,,inconnu,66.0,LITT,LATIN PHILO,I HIMBI,NORD-KIVU,inconnu
4039,1987-11-28,H,,inconnu,60.0,PEDAGOGIEQUE,PG,AUTODIDACTE,NORD-KIVU,inconnu
4040,1986-10-26,F,,inconnu,51.0,PEDAGOGIEQUE,PEDA GENERALE,INST UJASIRI,NORD-KIVU,inconnu
4041,1988-08-08,F,,inconnu,51.0,PED,PG,INST SAINT ANDRE,SUD-KIVU,inconnu
4043,1982-06-04,H,1982-06-04,DIPLÔME D'ETAT,50.0,LITT,LP,I DE L'ENANO,MANIEMA,inconnu
4048,1987-04-20,H,2007-12-30,DIPLÔME D'ETAT,53.0,TECH,CA,INST ZANNER,NORD-KIVU,inconnu
4057,1972-04-01,H,1992-10-29,DIPLÔME D'ETAT,52.0,SCIENTIFIQUE,BIO CHIMIE,I RWABIKA,NORD-KIVU,inconnu
4062,1988-03-02,F,,inconnu,0.0,inconnu,inconnu,,inconnu,inconnu
4064,1972-05-05,H,1992-10-29,DIPLÔME D'ETAT,55.0,PEDAGOGIEQUE,PEDA GENERALE,INSTITUT MAENDELEO,NORD-KIVU,inconnu
4071,1989-06-07,F,,inconnu,63.0,MECANIQUE,MACHINES OUTILS,ITFM,SUD-KIVU,inconnu
4072,1990-01-29,H,,inconnu,66.0,SCIENTIFIQUE,MP,COLLEGE ALFAJIRI,SUD-KIVU,inconnu
4072,1990-01-29,H,,inconnu,66.0,SCIENTIFIQUE,MP,COLLEGE ALFAJIRI,SUD-KIVU,inconnu
4073,1989-12-24,F,2008-08-29,DIPLÔME D'ETAT,63.0,SCIENTIFIQUE,MP,I MAJENGO,NORD-KIVU,inconnu
4073,1989-12-24,F,2008-08-29,DIPLÔME D'ETAT,63.0,SCIENTIFIQUE,MP,I MAJENGO,NORD-KIVU,inconnu
4074,1988-08-15,H,,inconnu,60.0,TECHN,ELECTRICITE,ITIG,NORD-KIVU,inconnu
4080,1987-10-20,H,,inconnu,0.0,inconnu,inconnu,,inconnu,inconnu
4083,1987-03-10,H,,inconnu,53.0,MECANIQUE,MECA MACHINES OUTILS,ITFM,SUD-KIVU,inconnu
4083,1987-03-10,H,,inconnu,53.0,MECANIQUE,MECA MACHINES OUTILS,ITFM,SUD-KIVU,inconnu
4091,1990-01-01,H,,inconnu,60.0,SCIENTIFIQUE,BIO CHIMIE,INSTITUT  METANOIA,NORD-KIVU,inconnu
4091,1990-01-01,H,,inconnu,60.0,SCIENTIFIQUE,BIO CHIMIE,INSTITUT  METANOIA,NORD-KIVU,inconnu
4091,1990-01-01,H,,inconnu,60.0,SCIENTIFIQUE,BIO CHIMIE,INSTITUT  METANOIA,NORD-KIVU,inconnu
4093,1987-12-17,H,,inconnu,67.0,SCIENTIFIQUE,MP,I MAJENGO,NORD-KIVU,inconnu
4093,1987-12-17,H,,inconnu,67.0,SCIENTIFIQUE,MP,I MAJENGO,NORD-KIVU,inconnu
4094,1990-09-24,H,,inconnu,0.0,MECANIQUE,inconnu,UTFM,SUD-KIVU,inconnu
4097,1989-08-09,H,,inconnu,63.0,techni,MECANIQUE,ITFM/BKV,SUD-KIVU,inconnu
4097,1989-08-09,H,,inconnu,63.0,techni,MECANIQUE,ITFM/BKV,SUD-KIVU,inconnu
4101,1990-03-25,H,,inconnu,59.0,sc,bc,COLLEGE SAINT PAUL,SUD-KIVU,inconnu
4101,1990-03-25,H,,inconnu,59.0,sc,bc,COLLEGE SAINT PAUL,SUD-KIVU,inconnu
4104,1989-11-30,H,,inconnu,53.0,TECHNIQUE,COMM ET ADM,INST METANOIA,NORD-KIVU,inconnu
4106,1988-07-20,H,,inconnu,53.0,TECHNI INDUST,MECANIQUE GEN,ITIG,NORD-KIVU,inconnu
4107,1989-09-30,H,,inconnu,56.0,PEDAGOGIEQUE,PDAGOGIE GENERALE,I NAMURHERA,SUD-KIVU,inconnu
4107,1989-09-30,H,,inconnu,56.0,PEDAGOGIEQUE,PDAGOGIE GENERALE,I NAMURHERA,SUD-KIVU,inconnu
4117,1988-10-11,H,,inconnu,57.0,MECANIQUE,MACHINE OUTIL,ITFM/BKV,SUD-KIVU,inconnu
4119,1990-01-22,H,,inconnu,50.0,TECHN,CA,I METANOIA,NORD-KIVU,inconnu
4119,1990-01-22,H,,inconnu,50.0,TECHN,CA,I METANOIA,NORD-KIVU,inconnu
4125,1987-07-25,H,,inconnu,51.0,LITT,LATIN PHILIO,I MWANGA,NORD-KIVU,inconnu
4126,1988-05-09,F,,inconnu,52.0,TECHNIQUE,COUPE COUTURE,LYCEE KIMBILIO,NORD-KIVU,inconnu
4128,1977-11-19,F,,inconnu,50.0,TECHN,CA,I JIKAZE,NORD-KIVU,inconnu
4129,1987-04-14,F,,inconnu,50.0,PEDAGOGIEQUE,PG,LYCEE PAIN DE VIE,NORD-KIVU,inconnu
4136,1983-07-03,H,,inconnu,52.0,PED,PG,INSTITUT KASIKA,NORD-KIVU,inconnu
4137,1988-10-10,H,,inconnu,54.0,PED,PG,INST FARAJA,NORD-KIVU,inconnu
4140,1989-05-16,F,,inconnu,55.0,PED,PG,I KASIKA,NORD-KIVU,inconnu
4140,1989-05-16,F,,inconnu,55.0,PED,PG,I KASIKA,NORD-KIVU,inconnu
4140,1989-05-16,F,,inconnu,55.0,PED,PG,I KASIKA,NORD-KIVU,inconnu
4143,1978-01-15,H,,inconnu,55.0,PED,PG,LYCEE KATANA,SUD-KIVU,inconnu
4149,1978-03-10,H,1999-10-09,DIPLÔME D'ETAT,62.0,TECHNI,SOCIALE,INST MIKENO,NORD-KIVU,inconnu
4167,1989-07-31,F,,inconnu,53.0,PEDAGOGIEQUE,PG,INST NYABUSHONGO,NORD-KIVU,inconnu
4168,1990-07-07,F,,inconnu,52.0,PEDAGOGIEQUE,PG,INST MUSAWATO,NORD-KIVU,inconnu
4171,1989-05-16,H,,inconnu,52.0,TECHN,MECANIQUE,ITIG,NORD-KIVU,inconnu
4171,1989-05-16,H,,inconnu,52.0,TECHN,MECANIQUE,ITIG,NORD-KIVU,inconnu
4172,1983-10-14,F,,inconnu,53.0,SC,BC,INST DE GOMA,NORD-KIVU,inconnu
4177,1990-03-05,F,,inconnu,51.0,PEDAGOGIEQUE,PG,INST UJASIRI,NORD-KIVU,inconnu
4178,1988-05-15,H,,inconnu,57.0,SCIENTIFIQUE,BC,INS MWANGA,NORD-KIVU,inconnu
4181,1987-09-29,H,,DIPLÔME D'ETAT,60.0,Littéraire,Latin Philo,KAMBALI,NORD-KIVU,inconnu
4181,1987-09-29,H,,DIPLÔME D'ETAT,60.0,Littéraire,Latin Philo,KAMBALI,NORD-KIVU,inconnu
4183,1989-09-10,H,,inconnu,60.0,LITT,LATIN PHILO,INST MWANGA,NORD-KIVU,inconnu
4185,1988-05-04,H,,inconnu,52.0,TECH,CA,INST MARANATHA,NORD-KIVU,inconnu
4197,1958-08-15,H,1977-07-21,DIPLÔME D'ETAT,58.0,PEDAGOGIEQUE,PEDA GENERALE,I ENANO,MANIEMA,inconnu
4200,1987-04-25,H,,inconnu,53.0,SCIENTIFIQUE,MATH PHYSIQUE,INST MAJENGO,NORD-KIVU,inconnu
4200,1987-04-25,H,,inconnu,53.0,SCIENTIFIQUE,MATH PHYSIQUE,INST MAJENGO,NORD-KIVU,inconnu
4206,1987-03-03,H,,inconnu,62.0,TEC,CA,MIKENO,NORD-KIVU,inconnu
4206,1987-03-03,H,,inconnu,62.0,TEC,CA,MIKENO,NORD-KIVU,inconnu
4214,1989-05-02,H,,inconnu,51.0,SC,MP,BUNGULU,NORD-KIVU,inconnu
4216,1987-01-06,H,2007-11-28,DIPLÔME D'ETAT,62.0,TEC,CA,MASISI2,NORD-KIVU,inconnu
4217,1989-01-22,H,,inconnu,54.0,TEC,CA,ZANNER,NORD-KIVU,inconnu
4225,1989-03-10,H,,inconnu,51.0,PED,PG,NIDUNGA,SUD-KIVU,inconnu
4225,1989-03-10,H,,inconnu,51.0,PED,PG,NIDUNGA,SUD-KIVU,inconnu
4227,1989-08-18,H,,inconnu,66.0,PED,PG,VISOKE,NORD-KIVU,inconnu
4231,1989-10-17,H,,inconnu,59.0,PED,PG,L MAPEMA,NORD-KIVU,inconnu
4233,1990-04-06,H,,inconnu,52.0,LIT,LP,MAENDELEO,NORD-KIVU,inconnu
4236,1989-11-18,H,,inconnu,52.0,TEC,CA,MIKENO ISL,NORD-KIVU,inconnu
4238,1988-06-11,H,,inconnu,51.0,PEG,PG,LUKANGA,NORD-KIVU,inconnu
4240,1990-10-02,F,,inconnu,60.0,PED,PG,L ANUARITE,NORD-KIVU,inconnu
4241,1989-07-17,F,,inconnu,54.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
4245,1988-07-08,H,,inconnu,54.0,PED,PG,CS YESU NI JIBU,SUD-KIVU,inconnu
4245,1988-07-08,H,,inconnu,54.0,PED,PG,CS YESU NI JIBU,SUD-KIVU,inconnu
4246,1987-03-15,H,,inconnu,51.0,PED,PG,INST NENGAPETA,SUD-KIVU,inconnu
4246,1987-03-15,H,,inconnu,51.0,PED,PG,INST NENGAPETA,SUD-KIVU,inconnu
4249,1991-03-12,H,,inconnu,58.0,SC,BC,NIKISI,ORIENTALE,inconnu
4249,1991-03-12,H,,inconnu,58.0,SC,BC,NIKISI,ORIENTALE,inconnu
4252,1991-06-08,F,,inconnu,59.0,LIT,LP,MWANGA,NORD-KIVU,inconnu
4254,1989-06-12,F,,inconnu,50.0,TEC,CA,HIMBI,NORD-KIVU,inconnu
4254,1989-06-12,F,,inconnu,50.0,TEC,CA,HIMBI,NORD-KIVU,inconnu
4255,1989-04-09,H,,inconnu,59.0,TEC,CA,MIKENO ISL,NORD-KIVU,inconnu
4258,1990-12-28,H,,inconnu,72.0,SC,BC,BAKANJA,NORD-KIVU,inconnu
4258,1990-12-28,H,,inconnu,72.0,SC,BC,BAKANJA,NORD-KIVU,inconnu
4261,1991-09-19,F,,inconnu,60.0,TEC,CA,LYCEE KIMBILIO,NORD-KIVU,inconnu
4263,1990-06-10,H,,inconnu,51.0,SC,PH,ALFAJIRI,SUD-KIVU,inconnu
4263,1990-06-10,H,,inconnu,51.0,SC,PH,ALFAJIRI,SUD-KIVU,inconnu
4267,1987-05-19,F,,inconnu,53.0,TEC,CA,TUUNGANE,NORD-KIVU,inconnu
4267,1987-05-19,F,,inconnu,53.0,TEC,CA,TUUNGANE,NORD-KIVU,inconnu
4269,1991-10-20,H,,inconnu,62.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
4270,1991-07-26,H,,inconnu,73.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
4271,1988-11-25,H,,inconnu,57.0,PED,PG,MONT GOMA,NORD-KIVU,inconnu
4272,1987-01-22,F,,inconnu,53.0,TEC,CA,Mgr KATALIKO,NORD-KIVU,inconnu
4274,1987-05-17,H,,inconnu,50.0,PED,PG,EPSK/FOMULAC,SUD-KIVU,inconnu
4276,1989-05-02,H,,inconnu,54.0,TEC,CA,IBANDA,SUD-KIVU,inconnu
4276,1989-05-02,H,,inconnu,54.0,TEC,CA,IBANDA,SUD-KIVU,inconnu
4277,1990-06-04,H,,inconnu,51.0,TEC,CA,IBANDA,SUD-KIVU,inconnu
4277,1990-06-04,H,,inconnu,51.0,TEC,CA,IBANDA,SUD-KIVU,inconnu
4278,1990-01-17,H,,inconnu,54.0,SC,BC,INST STE FAMILLE,NORD-KIVU,inconnu
4278,1990-01-17,H,,inconnu,54.0,SC,BC,INST STE FAMILLE,NORD-KIVU,inconnu
4280,1991-07-25,H,,inconnu,69.0,SC,BC,ALFAJIRI,SUD-KIVU,inconnu
4280,1991-07-25,H,,inconnu,69.0,SC,BC,ALFAJIRI,SUD-KIVU,inconnu
4282,1990-07-27,H,,inconnu,54.0,ELECT,ELE INDUDTRIELLE,ITFM,SUD-KIVU,inconnu
4282,1990-07-27,H,,inconnu,54.0,ELECT,ELE INDUDTRIELLE,ITFM,SUD-KIVU,inconnu
4284,1990-06-16,H,,inconnu,53.0,ELEC,ELECTRICITE INDUST,ITFM,SUD-KIVU,inconnu
4284,1990-06-16,H,,inconnu,53.0,ELEC,ELECTRICITE INDUST,ITFM,SUD-KIVU,inconnu
4284,1990-06-16,H,,inconnu,53.0,ELEC,ELECTRICITE INDUST,ITFM,SUD-KIVU,inconnu
4298,1990-11-03,H,,inconnu,61.0,SC,BC,METANOIA,NORD-KIVU,inconnu
4298,1990-11-03,H,,inconnu,61.0,SC,BC,METANOIA,NORD-KIVU,inconnu
4299,1991-08-04,F,,inconnu,73.0,SC,BC,L AMANI,NORD-KIVU,inconnu
4299,1991-08-04,F,,inconnu,73.0,SC,BC,L AMANI,NORD-KIVU,inconnu
4300,1990-07-21,F,,inconnu,66.0,TECHN,COMM INFORMATIQUE,MALKIA WA MBINGU,NORD-KIVU,inconnu
4300,1990-07-21,F,,inconnu,66.0,TECHN,COMM INFORMATIQUE,MALKIA WA MBINGU,NORD-KIVU,inconnu
4301,1989-03-27,H,,inconnu,52.0,TEC,ELECTRIC,ITIG,NORD-KIVU,inconnu
4301,1989-03-27,H,,inconnu,52.0,TEC,ELECTRIC,ITIG,NORD-KIVU,inconnu
4306,1989-06-30,H,,inconnu,52.0,TECH,ELECTRIC,ITIG,NORD-KIVU,inconnu
4306,1989-06-30,H,,inconnu,52.0,TECH,ELECTRIC,ITIG,NORD-KIVU,inconnu
4307,1990-02-08,H,,inconnu,69.0,MEC,MACANIQUE MACHINES OU,ITI GOMBE,KINSHASA,inconnu
4307,1990-02-08,H,,inconnu,69.0,MEC,MACANIQUE MACHINES OU,ITI GOMBE,KINSHASA,inconnu
4309,1990-09-03,F,,inconnu,71.0,SC,BC,METANOIA,NORD-KIVU,inconnu
4309,1990-09-03,F,,inconnu,71.0,SC,BC,METANOIA,NORD-KIVU,inconnu
4310,1990-11-24,H,,inconnu,59.0,SC,BC,MAJENGO,NORD-KIVU,inconnu
4310,1990-11-24,H,,inconnu,59.0,SC,BC,MAJENGO,NORD-KIVU,inconnu
4311,1989-08-08,H,,inconnu,53.0,SC,MP,VUNGI,NORD-KIVU,inconnu
4311,1989-08-08,H,,inconnu,53.0,SC,MP,VUNGI,NORD-KIVU,inconnu
4311,1989-08-08,H,,inconnu,53.0,SC,MP,VUNGI,NORD-KIVU,inconnu
4313,1991-03-11,F,,inconnu,51.0,ELECTRICITE,ELEC GENERALE,ITFM,SUD-KIVU,inconnu
4313,1991-03-11,F,,inconnu,51.0,ELECTRICITE,ELEC GENERALE,ITFM,SUD-KIVU,inconnu
4315,1989-04-24,F,,inconnu,64.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
4316,1989-11-02,H,,inconnu,58.0,TECH,CA,INST ISIDORE BAKANDJA,NORD-KIVU,inconnu
4319,1989-07-12,F,,inconnu,53.0,TEC,CA,L KIMBILIO,NORD-KIVU,inconnu
4320,1991-11-25,H,,inconnu,51.0,TECH,CA,METANOIA,NORD-KIVU,inconnu
4323,1992-04-06,H,,inconnu,60.0,TECH,CA,INST ISIDORE BAKANJA,NORD-KIVU,inconnu
4323,1992-04-06,H,,inconnu,60.0,TECH,CA,INST ISIDORE BAKANJA,NORD-KIVU,inconnu
4325,1987-11-28,H,,inconnu,72.0,SC,BC,BAKANJA,NORD-KIVU,inconnu
4326,1990-09-26,H,,inconnu,53.0,TEC,CA,BAKANJA,NORD-KIVU,inconnu
4327,1990-01-19,H,,inconnu,53.0,PED,PG,METANOIA,NORD-KIVU,inconnu
4327,1990-01-19,H,,inconnu,53.0,PED,PG,METANOIA,NORD-KIVU,inconnu
4329,1990-08-08,H,,inconnu,50.0,SC,MP,FRERE ILOLO,EQUATEUR,inconnu
4330,1989-07-27,F,,inconnu,56.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
4333,1989-05-25,H,,inconnu,52.0,PED,PG,BANGU,SUD-KIVU,inconnu
4334,1990-12-29,F,,inconnu,52.0,TECH,CA,CS ESPOIR,SUD-KIVU,inconnu
4335,1990-07-28,F,,inconnu,56.0,PED,PG,MAZINGE,NORD-KIVU,inconnu
4338,1981-11-25,H,,inconnu,50.0,SC,BC,NYAMILIMA,NORD-KIVU,inconnu
4340,1989-09-27,H,,inconnu,59.0,TECH,CA,INST MAMA YETU,NORD-KIVU,inconnu
4341,1990-12-28,F,,inconnu,56.0,TEC,COM INFORMATIQUE,MALKIA WA MBINGU,NORD-KIVU,inconnu
4342,1988-12-25,F,,inconnu,50.0,TECH COMMERC INFO,inconnu,MALKIA WA MBINGU,NORD-KIVU,inconnu
4344,1990-01-23,F,,inconnu,52.0,TEC,CA,METANOIA,NORD-KIVU,inconnu
4346,1985-03-08,H,2008-08-29,DIPLÔME D'ETAT,55.0,TECH,SOCIALE,INST ACTION KUSAIDIA,SUD-KIVU,inconnu
4347,1987-07-11,H,,inconnu,53.0,TEC,CA,ZANNER,NORD-KIVU,inconnu
4348,1989-09-01,H,,inconnu,61.0,SC,BC,MARANATHA,NORD-KIVU,inconnu
4348,1989-09-01,H,,inconnu,61.0,SC,BC,MARANATHA,NORD-KIVU,inconnu
4349,1989-01-14,F,,inconnu,60.0,LIT,LP,MWANGA,NORD-KIVU,inconnu
4352,1988-06-26,H,,inconnu,51.0,PED,PG,MAENDELEO,NORD-KIVU,inconnu
4352,1988-06-26,H,,inconnu,51.0,PED,PG,MAENDELEO,NORD-KIVU,inconnu
4354,1989-01-12,H,,inconnu,63.0,TECH,CA,SAINT JOSEPH,NORD-KIVU,inconnu
4355,1990-05-05,H,,inconnu,54.0,TEC,CA,MAJENGO,NORD-KIVU,inconnu
4357,1988-06-18,H,,inconnu,56.0,TEC,CA,SAINT JOSEPH,NORD-KIVU,inconnu
4357,1988-06-18,H,,inconnu,56.0,TEC,CA,SAINT JOSEPH,NORD-KIVU,inconnu
4358,1990-08-03,F,,inconnu,60.0,PED,PG,L MAPENDO,NORD-KIVU,inconnu
4359,1990-04-17,H,,inconnu,70.0,TEC,CA,ST JOSEPH,NORD-KIVU,inconnu
4360,1988-02-05,H,,inconnu,53.0,TECH,CA,INST SAINT JOSEPH,NORD-KIVU,inconnu
4362,1990-07-15,F,,inconnu,54.0,PED,PG,BAKANJA,NORD-KIVU,inconnu
4363,1986-11-10,F,2007-12-30,DIPLÔME D'ETAT,52.0,TEC,SOCIALE,MIKENO ISL,NORD-KIVU,inconnu
4364,1990-08-03,F,,inconnu,59.0,PED,PG,L MAPEMA,NORD-KIVU,inconnu
4365,1990-01-05,F,,inconnu,57.0,PED,PG,MAPEMA,NORD-KIVU,inconnu
4367,1986-05-03,H,2008-08-29,DIPLÔME D'ETAT,51.0,SC,MP,FARAJA,NORD-KIVU,inconnu
4369,1990-06-20,H,,inconnu,57.0,LIT,LP,MWANGA,NORD-KIVU,inconnu
4369,1990-06-20,H,,inconnu,57.0,LIT,LP,MWANGA,NORD-KIVU,inconnu
4370,1989-12-01,H,,inconnu,65.0,TEC,SOCIALE,MWANGA,NORD-KIVU,inconnu
4371,1989-01-17,H,,inconnu,58.0,MECANIQUE,MACHINES OUT,ITFM,SUD-KIVU,inconnu
4371,1989-01-17,H,,inconnu,58.0,MECANIQUE,MACHINES OUT,ITFM,SUD-KIVU,inconnu
4372,1989-12-22,H,,inconnu,51.0,SC,BC,MAMA YETU,NORD-KIVU,inconnu
4375,1991-03-15,H,,inconnu,50.0,PED,PG,MONVU,SUD-KIVU,inconnu
4377,1990-09-28,F,,inconnu,51.0,PED,PG,BAMBU,NORD-KIVU,inconnu
4377,1990-09-28,F,,inconnu,51.0,PED,PG,BAMBU,NORD-KIVU,inconnu
4378,1988-07-22,H,,inconnu,58.0,SC,BC,CS ETOILE,SUD-KIVU,inconnu
4378,1988-07-22,H,,inconnu,58.0,SC,BC,CS ETOILE,SUD-KIVU,inconnu
4379,1989-07-07,H,,inconnu,56.0,MECANIQUE,MECANIQUE GENERALE,KYESHERO,NORD-KIVU,inconnu
4379,1989-07-07,H,,inconnu,56.0,MECANIQUE,MECANIQUE GENERALE,KYESHERO,NORD-KIVU,inconnu
4379,1989-07-07,H,,inconnu,56.0,MECANIQUE,MECANIQUE GENERALE,KYESHERO,NORD-KIVU,inconnu
4380,1990-01-29,H,,inconnu,51.0,TEC,ELECTR INDUS,ITIG,NORD-KIVU,inconnu
4380,1990-01-29,H,,inconnu,51.0,TEC,ELECTR INDUS,ITIG,NORD-KIVU,inconnu
4381,1989-04-24,H,,inconnu,52.0,SC,MP,INSTIGO,NORD-KIVU,inconnu
4381,1989-04-24,H,,inconnu,52.0,SC,MP,INSTIGO,NORD-KIVU,inconnu
4383,1989-02-10,H,,inconnu,56.0,ELE,ELE GENERALE,MAHAMBA,NORD-KIVU,inconnu
4383,1989-02-10,H,,inconnu,56.0,ELE,ELE GENERALE,MAHAMBA,NORD-KIVU,inconnu
4385,1989-09-07,H,,inconnu,59.0,MEC,MEC GENERALE,ITIG,NORD-KIVU,inconnu
4385,1989-09-07,H,,inconnu,59.0,MEC,MEC GENERALE,ITIG,NORD-KIVU,inconnu
4388,1990-07-27,H,,inconnu,53.0,LITT,LP,METANOIA,NORD-KIVU,inconnu
