ID,DIPPERC,SCHOOL_RIGHT,OPTION_RIGHT,FAC,CGPA,DistinctionRatio,EchecRatio,Pass1stSessionRatio
8178,51.0,uzima,commerciale informatique,FD,60.8749990463,G,G,D
8197,55.0,uzima,commerciale informatique,FSEG,59.6000003815,G,G,F
8205,50.0,uzima,commerciale informatique,FSTA,51.5999997457,G,E,G
8329,71.0,uzima,sociale,FSEG,61.2750005722,G,G,B
8330,58.0,uzima,sociale,FSDC,61.75,G,G,G
8467,62.0,uzima,sociale,FSEG,58.5249996185,G,G,G
8483,58.0,uzima,sociale,FSDC,63.5333328247,G,G,E
8874,59.0,uzima,sociale,FD,62.1333325704,G,G,E
8894,54.0,uzima,sociale,FSDC,49.5,G,A,G
9047,52.0,uzima,sociale,FSDC,62.433333079,G,G,G
9236,52.0,uzima,sociale,FSDC,65.2333348592,G,G,E
9422,63.0,uzima,sociale,FSEG,50.1000003815,G,A,G
9849,65.0,uzima,commerciale informatique,FSEG,62.25,G,G,A
9896,64.0,uzima,commerciale informatique,FSEG,63.1499996185,G,G,D
9946,59.0,uzima,commerciale informatique,FSEG,59.4000015259,G,G,G
10055,56.0,uzima,commerciale informatique,FSEG,55.8999996185,G,G,G
10471,58.0,uzima,sociale,FD,64.1000003815,G,G,A
11327,56.0,uzima,commerciale informatique,FSTA,45.2999992371,G,A,G
11330,60.0,uzima,commerciale informatique,FSEG,58.5999984741,G,G,G
11332,56.0,uzima,commerciale informatique,FM,63.2000007629,G,G,G
11356,58.0,uzima,commerciale informatique,FSEG,53.0,G,G,G
11824,62.0,uzima,commerciale informatique,FSEG,58.2000007629,G,G,G
11863,63.0,uzima,sociale,FSTA,48.5,G,A,G
1376,51.0,amkeni,pedagogie,FT,61.0999984741,G,G,G
8343,58.0,amkeni,pedagogie,FT,62.566666921,G,G,E
9072,51.0,amkeni,sociale,FD,47.25,G,A,G
9596,53.0,amkeni,pedagogie,FT,62.6333325704,G,G,E
10049,51.0,amkeni,pedagogie,FPSE,68.8499984741,D,G,A
11593,50.0,amkeni,sociale,FT,48.7999992371,G,A,G
45,50.0,maendeleo,pedagogie,FPSE,47.0,G,A,G
474,56.8765221107,maendeleo,inconnu,FD,55.375,G,D,D
3196,58.0,maendeleo,latin philo,FSDC,61.5999984741,G,G,A
3624,52.0,maendeleo,pedagogie,FD,61.4000015259,G,G,A
4064,55.0,maendeleo,pedagogie,FSDC,63.0,G,G,A
4233,52.0,maendeleo,latin philo,FSEG,60.2999992371,G,G,A
4352,51.0,maendeleo,pedagogie,FSEG,57.75,G,G,D
4471,51.0,maendeleo,latin philo,FSEG,64.5,G,G,G
4528,55.0,maendeleo,commerciale et administrative,FSEG,58.0,G,G,G
4574,51.0,maendeleo,sociale,FSDC,60.7333335876,G,G,E
4676,60.0,maendeleo,latin philo,FD,65.3499984741,G,G,D
4735,53.0,maendeleo,sociale,FSDC,60.9000015259,G,G,G
4831,55.0,maendeleo,sociale,FSEG,53.0,G,A,G
4869,50.0,maendeleo,latin philo,FD,57.6333325704,G,G,E
4871,50.0,maendeleo,pedagogie,FD,60.5999984741,G,G,G
4954,58.0,maendeleo,sociale,FD,51.375,G,D,G
5054,61.0,maendeleo,sociale,FD,62.5999984741,G,G,G
5056,51.0,maendeleo,latin philo,FD,64.6499996185,G,G,D
5167,55.0,maendeleo,sociale,FSDC,65.0500011445,G,G,D
5217,52.0,maendeleo,bio-chimie,FT,66.5999984741,G,G,D
5354,53.0,maendeleo,commerciale et administrative,FSDC,47.0,G,A,G
5652,52.0,maendeleo,sociale,FSEG,54.5,G,G,G
5696,59.0,maendeleo,sociale,FSDC,62.25,G,G,G
5731,57.0,maendeleo,pedagogie,FPSE,64.4333343506,G,G,E
5753,52.0,maendeleo,pedagogie,FSDC,60.9333343506,G,E,E
6207,56.0,maendeleo,sociale,FSEG,49.7000007629,G,A,G
6264,52.0,maendeleo,sociale,FSEG,58.6499996185,G,G,G
6308,51.0,maendeleo,commerciale et administrative,FSEG,62.1499996185,G,G,A
6370,53.0,maendeleo,pedagogie,FSEG,58.4500007629,G,G,G
6392,50.0,maendeleo,latin philo,FD,61.2666664124,G,G,A
6437,57.0,maendeleo,pedagogie,FSDC,59.933333079,G,G,G
6629,56.0,maendeleo,pedagogie,FD,47.75,G,A,G
6934,60.0,maendeleo,latin philo,FSDC,63.7999992371,G,G,G
7180,50.0,maendeleo,commerciale et administrative,FSEG,58.5999984741,G,G,G
7237,64.0,maendeleo,pedagogie,FSEG,57.933333079,G,G,G
7255,63.0,maendeleo,sociale,FSEG,62.0333340963,G,G,G
7290,57.0,maendeleo,commerciale et administrative,FSEG,57.3000005086,G,G,G
7338,55.0,maendeleo,latin philo,FSDC,63.6666666667,G,G,G
7402,56.0,maendeleo,sociale,FSDC,59.0999984741,G,G,G
7570,53.0,maendeleo,sociale,FD,60.5999997457,G,G,G
7588,56.8765221107,maendeleo,commerciale et administrative,FSTA,56.5375003815,G,D,F
7710,52.0,maendeleo,latin philo,FD,57.5,G,G,D
7720,66.0,maendeleo,pedagogie,FD,61.0666656494,G,G,E
7730,52.0,maendeleo,sociale,FD,62.5500011444,G,G,G
7731,65.0,maendeleo,pedagogie,FD,59.066666921,G,G,G
7782,62.0,maendeleo,sociale,FD,62.4000015259,G,G,A
7857,56.0,maendeleo,latin philo,FD,57.866666158,G,G,G
7859,54.0,maendeleo,latin philo,FD,58.2999992371,G,D,G
8145,54.0,maendeleo,sociale,FSEG,58.4666671753,G,G,G
8146,50.0,maendeleo,sociale,FSDC,63.4333343506,G,G,G
8194,54.0,maendeleo,commerciale et administrative,FSEG,56.4000002543,G,G,G
8216,56.0,maendeleo,sociale,FSDC,58.3333333334,G,G,G
8217,65.0,maendeleo,pedagogie,FSEG,59.2333335876,G,G,G
8274,61.0,maendeleo,commerciale et administrative,FSEG,54.7333335877,G,E,G
8278,53.0,maendeleo,latin philo,FD,58.2333335876,G,G,C
8295,59.0,maendeleo,sociale,FSEG,57.0999997457,G,G,E
8335,57.0,maendeleo,sociale,FD,60.3500003815,G,G,G
8430,58.0,maendeleo,sociale,FSEG,57.5666656494,G,G,G
8462,58.0,maendeleo,sociale,FSDC,62.3333333333,G,G,G
8471,61.0,maendeleo,latin philo,FSEG,53.8250007629,G,D,G
8484,60.0,maendeleo,commerciale et administrative,FSEG,64.5999984741,G,G,A
8492,50.0,maendeleo,commerciale et administrative,FSEG,57.4666671753,G,G,G
8556,60.0,maendeleo,pedagogie,FSDC,61.1500015259,G,G,D
8559,50.0,maendeleo,sociale,FPSE,48.0,G,A,G
8642,54.0,maendeleo,pedagogie,FSEG,55.8499984741,G,G,G
8686,53.0,maendeleo,commerciale et administrative,FSEG,57.066666921,G,G,G
8740,55.0,maendeleo,latin philo,FSDC,60.4666671753,G,G,G
8750,59.0,maendeleo,commerciale et administrative,FSEG,57.7666664123,G,G,G
8909,50.0,maendeleo,latin philo,FD,48.25,G,A,G
8916,50.0,maendeleo,pedagogie,FSEG,58.3000005086,G,G,G
8920,72.0,maendeleo,sociale,FSEG,62.0333340963,G,G,C
8932,51.0,maendeleo,pedagogie,FPSE,55.75,G,D,G
9040,60.0,maendeleo,pedagogie,FSEG,57.4666659037,G,G,G
9124,60.0,maendeleo,commerciale et administrative,FSEG,57.7666664123,G,G,G
9141,63.0,maendeleo,pedagogie,FSEG,58.5,G,G,G
9207,50.0,maendeleo,commerciale et administrative,FSEG,51.0499992371,G,D,G
9265,51.0,maendeleo,commerciale et administrative,FSEG,55.7333335877,G,G,G
9299,50.0,maendeleo,commerciale et administrative,FSTA,53.8500003815,G,D,G
9301,56.0,maendeleo,sociale,FD,50.6999994914,G,C,G
9402,52.0,maendeleo,latin philo,FSEG,56.0499992371,G,G,G
9404,50.0,maendeleo,pedagogie,FSEG,48.0,G,A,G
9568,55.0,maendeleo,sociale,FSDC,47.5,G,A,G
9638,51.0,maendeleo,commerciale et administrative,FSEG,57.4000002543,G,G,E
9664,54.0,maendeleo,latin philo,FD,57.1000010172,G,G,G
9682,64.0,maendeleo,sociale,FSEG,58.5999984741,G,G,G
9874,54.0,maendeleo,sociale,FD,55.5,G,G,G
9957,54.0,maendeleo,latin philo,FSTA,56.5,G,G,G
9968,55.0,maendeleo,latin philo,FD,59.75,G,G,A
10029,58.0,maendeleo,pedagogie,FD,63.3999996185,G,G,D
10030,61.0,maendeleo,pedagogie,FD,59.6500015259,G,G,D
10078,55.0,maendeleo,latin philo,FSDC,63.5999984741,G,G,D
10110,54.0,maendeleo,latin philo,FD,60.1000003815,G,G,D
10149,54.0,maendeleo,latin philo,FSDC,63.7999992371,G,G,G
10156,57.0,maendeleo,sociale,FSDC,66.0999984741,D,G,D
10171,51.0,maendeleo,latin philo,FD,55.5,G,G,G
10188,58.0,maendeleo,latin philo,FSEG,53.4000015259,G,G,G
10310,51.0,maendeleo,commerciale et administrative,FD,48.0,G,A,G
10367,50.0,maendeleo,pedagogie,FSDC,50.8999996185,G,A,G
10425,64.0,maendeleo,pedagogie,FSEG,56.4000015259,G,G,G
10454,51.0,maendeleo,commerciale et administrative,FD,56.7000007629,G,G,G
10456,61.0,maendeleo,pedagogie,FSEG,51.6500015259,G,D,G
10564,57.0,maendeleo,sociale,FD,53.5499992371,G,D,G
10634,51.0,maendeleo,commerciale et administrative,FSEG,49.4000015259,G,A,G
10651,54.0,maendeleo,commerciale et administrative,FPSE,47.5,G,A,G
10682,59.0,maendeleo,commerciale et administrative,FSTA,54.6499996185,G,D,G
10730,53.0,maendeleo,commerciale et administrative,FSEG,59.2000007629,G,G,G
10795,61.0,maendeleo,sociale,FSDC,68.25,G,G,D
10820,62.0,maendeleo,commerciale et administrative,FSEG,59.5,G,G,G
11317,55.0,maendeleo,commerciale et administrative,FSEG,56.0999984741,G,G,G
11343,52.0,maendeleo,commerciale et administrative,FSTA,43.2999992371,G,A,G
11345,56.0,maendeleo,commerciale et administrative,FSEG,56.0999984741,G,G,G
11514,52.0,maendeleo,latin philo,FSTA,48.0,G,A,G
11569,63.0,maendeleo,pedagogie,FM,56.5,G,G,A
11576,52.0,maendeleo,latin philo,FD,58.2999992371,G,G,G
11580,67.0,maendeleo,pedagogie,FSEG,58.2000007629,G,G,G
11633,50.0,maendeleo,commerciale et administrative,FSTA,48.25,G,A,G
11647,53.0,maendeleo,sociale,FD,59.5999984741,G,G,A
11840,55.0,maendeleo,commerciale et administrative,FSEG,55.5,G,G,G
12030,57.0,maendeleo,latin philo,FSEG,57.7999992371,G,G,G
12040,55.0,maendeleo,latin philo,FSEG,55.0999984741,G,G,G
12045,58.0,maendeleo,pedagogie,FSEG,57.2999992371,G,G,G
12060,51.0,maendeleo,pedagogie,FSDC,56.2000007629,G,G,G
12095,66.0,maendeleo,pedagogie,FSEG,57.4000015259,G,G,G
12147,61.0,maendeleo,latin philo,FSDC,60.0999984741,G,G,G
12198,64.0,maendeleo,latin philo,FD,61.0,G,G,A
5214,51.0,bakita,bio-chimie,FSDC,61.2999992371,G,G,G
10403,52.0,bakita,bio-chimie,FSTA,51.2000007629,G,A,G
11324,55.0,bakita,bio-chimie,FSTA,62.2000007629,G,G,G
7759,51.0,rambo,pedagogie,FD,61.2499990463,G,G,F
11800,65.0,rambo,commerciale et administrative,FSTA,49.0,G,A,G
1061,51.0,ngoma,pedagogie,FSEG,59.2999992371,G,G,G
3320,52.0,ngoma,sociale,FSTA,47.75,G,A,G
3809,56.0,ngoma,pedagogie,FD,59.5,G,G,G
4271,57.0,ngoma,pedagogie,FPSE,60.5,G,G,A
4544,50.0,ngoma,pedagogie,FPSE,63.1999988555,G,G,D
4965,51.0,ngoma,latin philo,FD,59.25,G,G,D
4983,51.0,ngoma,pedagogie,FSDC,60.0499992371,G,G,G
5033,61.0,ngoma,pedagogie,FPSE,66.5,G,G,A
6244,59.0,ngoma,latin philo,FD,64.6999994914,G,G,E
6327,59.0,ngoma,latin philo,FSEG,47.25,G,A,G
6508,60.0,ngoma,latin philo,FD,65.0666656494,G,G,E
6530,52.0,ngoma,bio-chimie,FSEG,60.7000007629,G,G,D
6699,54.0,ngoma,bio-chimie,FSEG,57.75,G,G,G
6760,58.0,ngoma,pedagogie,FT,70.9666646321,C,G,A
6772,51.0,ngoma,pedagogie,FSDC,59.2000007629,G,G,G
6895,55.0,ngoma,latin philo,FSDC,60.633333842,G,G,C
6976,55.0,ngoma,pedagogie,FD,61.1333338419,G,G,A
7077,50.0,ngoma,commerciale informatique,FSEG,58.9666659037,G,G,G
7334,56.0,ngoma,pedagogie,FSDC,53.1499996185,G,D,G
7386,59.0,ngoma,commerciale et administrative,FSEG,64.075000763,G,G,B
7461,53.0,ngoma,pedagogie,FD,57.7999992371,G,G,G
7773,62.0,ngoma,latin philo,FD,61.9000015259,G,G,G
7813,53.0,ngoma,pedagogie,FSDC,51.5833333333,G,C,G
7824,55.0,ngoma,pedagogie,FD,62.6666679382,G,G,E
7865,51.0,ngoma,math-physique,FT,56.0999997457,G,E,G
7904,51.0,ngoma,pedagogie,FSDC,55.2999992371,G,D,G
8134,59.0,ngoma,bio-chimie,FSDC,59.0749998093,G,G,F
8213,58.0,ngoma,latin philo,FD,58.5666656494,G,G,G
8264,50.0,ngoma,pedagogie,FD,58.9000002543,G,G,E
8265,60.0,ngoma,bio-chimie,FSTA,61.9250011444,G,C,F
8393,62.0,ngoma,latin philo,FSEG,57.6000010173,G,G,G
8681,51.0,ngoma,math-physique,FSTA,53.5999997457,G,E,G
8685,63.0,ngoma,latin philo,FD,63.5499992371,G,G,A
8792,50.0,ngoma,pedagogie,FT,67.8000030518,G,G,G
8871,50.0,ngoma,math-physique,FSTA,48.75,G,A,G
8880,53.0,ngoma,commerciale et administrative,FSEG,45.375,G,A,G
8906,56.8765221107,ngoma,commerciale et administrative,FSEG,60.2333348592,G,G,E
8987,53.0,ngoma,commerciale et administrative,FSEG,56.4333343506,G,G,G
9091,56.0,ngoma,pedagogie,FSTA,55.9333343506,G,E,E
9148,61.0,ngoma,latin philo,FD,63.2999992371,G,G,G
9274,56.0,ngoma,commerciale et administrative,FT,71.1999994914,E,G,A
9340,52.0,ngoma,commerciale et administrative,FSEG,52.7833328247,G,E,G
9561,53.0,ngoma,commerciale et administrative,FSEG,53.316666921,G,E,G
9598,54.0,ngoma,pedagogie,FT,61.1999994914,G,G,E
9608,60.0,ngoma,commerciale et administrative,FSDC,61.3999996185,G,G,G
9609,54.0,ngoma,latin philo,FD,57.433333079,G,G,G
9662,52.0,ngoma,latin philo,FD,57.0,G,G,G
9837,52.0,ngoma,math-physique,FSEG,48.7999992371,G,A,G
9858,58.0,ngoma,commerciale et administrative,FSEG,56.9500007629,G,G,D
9863,52.0,ngoma,latin philo,FD,53.6499996185,G,D,G
9867,52.0,ngoma,bio-chimie,FM,53.4750003815,G,D,G
9883,51.0,ngoma,pedagogie,FSEG,49.25,G,A,G
9916,68.0,ngoma,bio-chimie,FM,66.2999992371,G,G,A
9945,59.0,ngoma,math-physique,FSTA,48.75,G,A,G
9948,59.0,ngoma,math-physique,FSTA,59.3500003815,G,G,G
9954,52.0,ngoma,sociale,FSEG,54.0,G,G,G
9975,60.0,ngoma,bio-chimie,FM,49.0,G,A,G
9980,52.0,ngoma,sociale,FSDC,68.2000007629,G,G,D
10011,63.0,ngoma,pedagogie,FSTA,59.5499992371,G,G,D
10018,56.0,ngoma,sociale,FD,60.75,G,G,D
10054,52.0,ngoma,commerciale et administrative,FSEG,58.6000003815,G,G,D
10070,52.0,ngoma,commerciale et administrative,FSEG,53.9500007629,G,D,G
10079,52.0,ngoma,commerciale et administrative,FSEG,56.3999996185,G,G,D
10111,51.0,ngoma,bio-chimie,FSTA,54.0,G,A,G
10155,51.0,ngoma,bio-chimie,FM,51.7250003815,G,D,G
10164,54.0,ngoma,math-physique,FM,59.25,G,G,D
10167,52.0,ngoma,pedagogie,FSDC,59.1000003815,G,G,G
10177,52.0,ngoma,commerciale et administrative,FSEG,54.6000003815,G,G,G
10189,56.0,ngoma,pedagogie,FSEG,47.0,G,A,G
10215,54.0,ngoma,pedagogie,FD,52.8250007629,G,D,G
10220,64.0,ngoma,math-physique,FSTA,54.8999996185,G,D,G
10229,56.0,ngoma,pedagogie,FSDC,61.7000007629,G,G,A
10253,58.0,ngoma,latin philo,FSEG,51.7999992371,G,D,G
10302,57.0,ngoma,bio-chimie,FSEG,51.3999996185,G,D,G
10331,50.0,ngoma,pedagogie,FSTA,49.75,G,A,G
10352,51.0,ngoma,latin philo,FD,59.5499992371,G,G,D
10421,60.0,ngoma,bio-chimie,FM,48.5,G,A,G
10479,52.0,ngoma,sociale,FSDC,62.7999992371,G,G,G
10495,51.0,ngoma,commerciale et administrative,FSEG,43.5,G,A,G
10503,50.0,ngoma,commerciale et administrative,FSEG,48.75,G,A,G
10554,51.0,ngoma,sociale,FSDC,55.3999996185,G,D,G
10579,60.0,ngoma,bio-chimie,FM,48.75,G,A,G
10639,52.0,ngoma,pedagogie,FSTA,52.3000011444,G,D,G
10696,51.0,ngoma,bio-chimie,FSDC,63.1500015259,G,G,G
10698,51.0,ngoma,pedagogie,FSEG,47.25,G,A,G
10725,52.0,ngoma,commerciale et administrative,FSEG,55.4000015259,G,G,G
10764,68.0,ngoma,math-physique,FSTA,58.8999996185,G,G,D
10815,59.0,ngoma,pedagogie,FSDC,47.75,G,A,G
10835,50.0,ngoma,sociale,FPSE,50.2000007629,G,D,D
10857,58.0,ngoma,latin philo,FD,55.8500003815,G,G,D
10864,54.0,ngoma,bio-chimie,FSTA,57.25,G,G,G
10889,53.0,ngoma,latin philo,FD,53.0,G,A,G
11429,56.0,ngoma,latin philo,FD,55.2000007629,G,G,G
11431,50.0,ngoma,commerciale et administrative,FSEG,54.2000007629,G,G,G
11466,59.0,ngoma,latin philo,FD,55.5999984741,G,G,G
11504,59.0,ngoma,pedagogie,FSTA,52.5,G,G,G
11505,51.0,ngoma,sociale,FSEG,53.2000007629,G,G,G
11544,55.0,ngoma,pedagogie,FD,54.5999984741,G,G,G
11574,59.0,ngoma,pedagogie,FD,58.9000015259,G,G,G
11651,54.0,ngoma,commerciale et administrative,FSEG,56.0999984741,G,G,G
11653,51.0,ngoma,bio-chimie,FSEG,53.0999984741,G,G,A
11692,62.0,ngoma,latin philo,FD,55.9000015259,G,G,G
11756,52.0,ngoma,commerciale et administrative,FSEG,54.2000007629,G,G,G
11785,55.0,ngoma,commerciale et administrative,FSEG,57.0,G,G,G
12074,51.0,ngoma,commerciale et administrative,FSEG,43.2999992371,G,A,G
12195,52.0,ngoma,sociale,FSTA,48.5,G,A,G
3902,54.0,kishanga,pedagogie,FSEG,58.9000015259,G,G,G
4762,51.0,kishanga,pedagogie,FSDC,60.1500015259,G,G,G
6752,66.0,kishanga,bio-chimie,FSDC,62.6000003815,G,G,G
6822,53.0,kishanga,pedagogie,FPSE,62.6333325704,G,G,C
8160,57.0,kishanga,pedagogie,FT,62.25,G,G,B
8504,62.0,kishanga,pedagogie,FT,49.25,G,A,G
8943,60.0,kishanga,pedagogie,FSDC,48.25,G,A,G
9111,59.0,kishanga,pedagogie,FT,60.8333320618,G,G,G
9140,52.0,kishanga,sociale,FT,61.3000011444,G,G,G
9482,63.0,kishanga,math-physique,FSTA,44.2999992371,G,A,G
9523,63.0,kishanga,pedagogie,FSTA,47.0,G,A,G
9749,52.0,kishanga,pedagogie,FPSE,64.4666659037,G,G,E
9933,63.0,kishanga,sociale,FD,47.5,G,A,G
10615,52.0,kishanga,pedagogie,FT,63.1000003815,G,G,G
12157,54.0,kishanga,pedagogie,FT,59.5,G,G,G
10476,59.0,anuarite/kisangani,sociale,FSEG,52.1000003815,G,D,G
12152,64.0,anuarite/kisangani,latin philo,FD,63.5999984741,G,G,A
3639,60.0,mama yetu,commerciale informatique,FSEG,61.4000015259,G,G,G
3917,50.0,mama yetu,commerciale et administrative,FSEG,49.0,G,A,G
4340,59.0,mama yetu,commerciale et administrative,FSEG,63.0999984741,G,G,G
4372,51.0,mama yetu,bio-chimie,FSTA,47.5,G,A,G
4397,57.0,mama yetu,sociale,FSEG,61.2999992371,G,G,G
4398,51.0,mama yetu,commerciale et administrative,FSEG,57.4000015259,G,G,G
4569,52.0,mama yetu,commerciale et administrative,FSEG,60.2999992371,G,G,G
4732,50.0,mama yetu,bio-chimie,FSDC,60.5,G,G,G
4849,58.0,mama yetu,commerciale et administrative,FSEG,60.5,G,G,G
5120,53.0,mama yetu,commerciale et administrative,FSEG,61.0,G,G,G
5179,53.0,mama yetu,bio-chimie,FSTA,65.0499992371,G,G,G
5653,55.0,mama yetu,bio-chimie,FSDC,48.25,G,A,G
5659,51.0,mama yetu,commerciale et administrative,FSEG,60.25,G,G,D
6227,60.0,mama yetu,commerciale et administrative,FSEG,61.4499988556,G,G,G
6230,58.0,mama yetu,commerciale et administrative,FSEG,56.7000007629,G,G,G
6232,56.0,mama yetu,commerciale et administrative,FSEG,58.5500011444,G,G,G
6287,52.0,mama yetu,bio-chimie,FSDC,64.9000002543,G,G,C
6416,61.0,mama yetu,bio-chimie,FSEG,55.6499996185,G,C,G
6527,57.0,mama yetu,bio-chimie,FSEG,59.9500007629,G,D,G
6528,59.0,mama yetu,commerciale et administrative,FSEG,58.4249992371,G,C,F
6554,51.0,mama yetu,bio-chimie,FSDC,48.875,G,A,G
6566,53.0,mama yetu,bio-chimie,FSEG,62.1499996185,G,G,G
6983,62.0,mama yetu,bio-chimie,FSDC,66.9000015259,G,G,A
6994,65.0,mama yetu,bio-chimie,FSDC,64.5,G,G,A
7319,61.0,mama yetu,commerciale informatique,FSEG,63.8666674296,G,G,G
8097,50.0,mama yetu,commerciale et administrative,FSEG,47.0,G,A,G
8127,51.0,mama yetu,commerciale et administrative,FSEG,47.4000015259,G,A,G
8250,51.0,mama yetu,commerciale et administrative,FSEG,54.1000003815,G,D,G
8306,50.0,mama yetu,bio-chimie,FSDC,63.366666158,G,G,G
8423,58.0,mama yetu,commerciale et administrative,FSEG,61.7333335876,G,G,E
8600,60.0,mama yetu,bio-chimie,FSEG,48.4750003815,G,A,G
8954,51.0,mama yetu,bio-chimie,FSDC,58.0666656494,G,G,G
9336,50.0,mama yetu,commerciale et administrative,FD,59.3333333333,G,G,E
9347,51.0,mama yetu,commerciale et administrative,FSEG,53.4500007629,G,D,G
9449,52.0,mama yetu,commerciale informatique,FSEG,58.7666664124,G,G,G
9828,50.0,mama yetu,sociale,FSDC,47.25,G,A,G
9859,50.0,mama yetu,commerciale informatique,FSEG,52.9499988556,G,D,G
10194,50.0,mama yetu,commerciale informatique,FSEG,47.75,G,A,G
10218,56.0,mama yetu,commerciale et administrative,FSEG,53.8999996185,G,D,G
10756,55.0,mama yetu,bio-chimie,FSEG,53.75,G,D,G
10875,62.0,mama yetu,bio-chimie,FSTA,54.8999996185,G,D,G
11426,61.0,mama yetu,bio-chimie,FM,56.7000007629,G,G,G
11438,54.0,mama yetu,bio-chimie,FSEG,56.5,G,G,G
11541,52.0,mama yetu,sociale,FSDC,57.0999984741,G,G,G
11902,51.0,mama yetu,bio-chimie,FD,48.75,G,A,G
11993,58.0,mama yetu,commerciale informatique,FSEG,54.0999984741,G,G,G
4609,53.0,kirimavolo,bio-chimie,FSDC,63.0,G,G,A
11913,55.0,kirimavolo,electricite,FSTA,55.2999992371,G,G,G
2457,56.0,techn. f. maendeleo,electricite,FSTA,76.4000015259,A,G,A
11582,64.0,techn. f. maendeleo,mecanique machines outils,FSTA,54.5,G,G,G
3612,50.0,metanoia,latin philo,FD,59.5999984741,G,G,A
3658,61.0,metanoia,commerciale et administrative,FSEG,68.3000030518,G,G,A
3668,50.0,metanoia,commerciale et administrative,FSEG,59.0,G,G,A
3723,55.0,metanoia,commerciale et administrative,FSEG,62.5,G,G,A
3789,53.0,metanoia,pedagogie,FPSE,66.5999984741,G,G,A
3810,51.0,metanoia,commerciale et administrative,FD,60.2999992371,G,G,A
3827,52.0,metanoia,commerciale et administrative,FSEG,60.5,G,G,G
3876,63.0,metanoia,latin philo,FSEG,59.2999992371,G,G,G
3883,65.0,metanoia,commerciale et administrative,FSEG,70.5999984741,A,G,A
3891,53.0,metanoia,commerciale et administrative,FSEG,62.4000015259,G,G,A
3892,50.0,metanoia,commerciale et administrative,FSEG,48.5,G,A,G
3915,50.0,metanoia,bio-chimie,FSEG,62.5999984741,G,G,A
3944,53.0,metanoia,latin philo,FSDC,63.7000007629,G,G,G
4091,60.0,metanoia,bio-chimie,FSTA,72.1999994914,A,G,G
4104,53.0,metanoia,commerciale et administrative,FSEG,59.0,G,G,G
4119,50.0,metanoia,commerciale et administrative,FSTA,47.75,G,A,G
4241,54.0,metanoia,commerciale et administrative,FSEG,62.0999984741,G,G,A
4269,62.0,metanoia,commerciale et administrative,FSEG,68.3000030518,G,G,A
4270,73.0,metanoia,commerciale et administrative,FSEG,67.5,G,G,A
4298,61.0,metanoia,bio-chimie,FSTA,54.4750003815,G,D,G
4309,71.0,metanoia,bio-chimie,FSTA,71.4500007629,D,G,D
4315,64.0,metanoia,commerciale et administrative,FSEG,65.8000030518,G,G,A
4320,51.0,metanoia,commerciale et administrative,FSEG,67.0,G,G,A
4327,53.0,metanoia,pedagogie,FD,67.4000015259,G,G,A
4330,56.0,metanoia,commerciale et administrative,FSEG,59.7999992371,G,G,G
4344,52.0,metanoia,commerciale et administrative,FSEG,61.5999984741,G,G,G
4388,53.0,metanoia,latin philo,FSTA,61.866666158,G,E,G
4399,70.0,metanoia,commerciale et administrative,FSEG,67.0999984741,G,G,G
4410,56.0,metanoia,commerciale et administrative,FSEG,63.5,G,G,A
4421,53.0,metanoia,latin philo,FSEG,48.25,G,A,G
4432,52.0,metanoia,commerciale et administrative,FSEG,48.5,G,A,G
4492,61.0,metanoia,bio-chimie,FSTA,55.133333842,G,E,G
4505,63.0,metanoia,bio-chimie,FSTA,66.5499992371,G,G,G
4532,52.0,metanoia,latin philo,FSEG,49.0,G,A,G
4552,53.0,metanoia,commerciale et administrative,FSEG,58.2999992371,G,G,G
4559,53.0,metanoia,commerciale et administrative,FSEG,54.7999992371,G,D,G
4592,56.8765221107,metanoia,inconnu,FSEG,63.2999992371,G,G,G
4595,52.0,metanoia,pedagogie,FD,54.1749992371,G,D,D
4596,67.0,metanoia,commerciale et administrative,FSEG,63.0999984741,G,G,G
4597,62.0,metanoia,bio-chimie,FSEG,64.8000030518,G,G,G
4624,52.0,metanoia,commerciale et administrative,FD,64.3000030518,G,G,A
4642,58.0,metanoia,bio-chimie,FT,69.4500007629,D,G,D
4660,53.0,metanoia,pedagogie,FD,65.9500007629,G,G,D
4877,59.0,metanoia,latin philo,FSDC,65.4000015259,G,G,G
4926,60.0,metanoia,latin philo,FD,70.6666666667,E,G,A
4927,53.0,metanoia,latin philo,FD,60.7999992371,G,G,G
4955,53.0,metanoia,pedagogie,FPSE,65.1999969482,G,G,G
4976,52.0,metanoia,pedagogie,FSDC,61.4499988556,G,G,D
4977,53.0,metanoia,pedagogie,FSDC,58.7000007629,G,G,G
4978,52.0,metanoia,pedagogie,FSDC,59.7000007629,G,G,G
5034,53.0,metanoia,pedagogie,FPSE,60.0,G,G,A
5072,54.0,metanoia,pedagogie,FPSE,63.2999992371,G,G,G
5114,63.0,metanoia,commerciale et administrative,FSEG,70.1999969482,A,G,A
5132,78.0,metanoia,latin philo,FD,73.1999969482,A,G,A
5644,53.0,metanoia,latin philo,FD,57.125,G,D,D
5647,52.0,metanoia,latin philo,FSEG,62.0,G,G,E
5660,53.0,metanoia,latin philo,FSEG,53.3666674296,G,E,G
5705,59.0,metanoia,latin philo,FD,57.3000011444,G,G,G
5714,53.0,metanoia,latin philo,FD,58.0999984741,G,G,G
6159,54.0,metanoia,commerciale et administrative,FSEG,56.7000007629,G,G,G
